Cell IdX,Cell IdY,Cell IdZ,Voxel IdX,Voxel IdY,Voxel IdZ,X [mm],Y [mm],Z [mm],Dose [Gy],FieldScalingFactor
0,0,0,5,0,2,-17.5,-22.5,3.5,7.12944e-05,0.890199
2,0,1,6,9,3,7.5,-13.5,16.5,0.00471647,0.395253
3,1,0,8,9,9,21.5,-1.5,10.5,0.00380044,0.560884
2,1,1,3,2,5,4.5,-8.5,18.5,0.00527208,0.310829
0,2,0,0,9,0,-22.5,10.5,1.5,0.00123406,0.842143
2,0,1,3,2,1,4.5,-20.5,14.5,0.000462662,0.485055
1,0,1,4,1,9,-6.5,-21.5,22.5,0.000705202,0.198741
2,0,1,7,5,8,8.5,-17.5,21.5,0.000640724,0.225285
1,0,1,8,5,2,-2.5,-17.5,15.5,0.00502236,0.442863
0,2,1,8,4,5,-14.5,5.5,18.5,0.00334859,0.253243
0,2,1,3,8,2,-19.5,9.5,15.5,0.00103287,0.335853
0,2,0,2,2,4,-20.5,3.5,5.5,6.10014e-05,0.727865
1,1,0,6,9,6,-4.5,-1.5,7.5,0.00452332,0.689198
0,1,1,7,2,0,-15.5,-8.5,13.5,0.00369986,0.483175
1,3,0,5,7,5,-5.5,20.5,6.5,0.00149798,0.617447
2,0,1,5,3,1,6.5,-19.5,14.5,0.000520303,0.482251
3,0,1,9,8,6,22.5,-14.5,19.5,4.57823e-05,0.273745
3,3,1,4,7,3,17.5,20.5,16.5,0.000294126,0.246527
2,1,1,0,2,7,1.5,-8.5,20.5,0.0050832,0.240341
3,2,0,9,0,4,22.5,1.5,5.5,0.00319532,0.733238
3,3,1,7,5,7,20.5,18.5,20.5,0.000543446,0.113685
0,2,0,5,2,4,-17.5,3.5,5.5,0.000119005,0.732341
0,1,0,1,0,6,-21.5,-10.5,7.5,0.00117332,0.702792
1,2,0,4,1,3,-6.5,2.5,4.5,0.00433069,0.784861
2,2,1,2,8,8,3.5,9.5,21.5,0.00519231,0.137554
0,1,1,9,0,5,-13.5,-10.5,18.5,0.00432129,0.310626
1,3,0,0,1,0,-10.5,14.5,1.5,0.00157909,0.836392
1,1,1,7,6,9,-3.5,-4.5,22.5,0.00501131,0.157116
0,1,1,0,7,0,-22.5,-3.5,13.5,0.000142081,0.456644
3,2,1,6,0,7,19.5,1.5,20.5,0.00467221,0.192885
3,2,0,9,9,3,22.5,10.5,4.5,0.00305565,0.728959
0,2,0,3,8,5,-19.5,9.5,6.5,0.00080991,0.66402
3,0,0,8,4,5,21.5,-18.5,6.5,2.70826e-05,0.761532
2,3,1,7,3,6,8.5,16.5,19.5,0.00474122,0.17126
1,3,1,9,2,5,-1.5,15.5,18.5,0.00500518,0.213922
0,1,0,5,0,3,-17.5,-10.5,4.5,0.00104223,0.822388
2,3,0,0,8,5,1.5,21.5,6.5,0.00044895,0.612506
3,1,1,7,8,3,20.5,-2.5,16.5,0.00318258,0.348153
1,1,0,0,1,4,-10.5,-9.5,5.5,0.00388236,0.789087
1,2,0,7,7,1,-3.5,8.5,2.5,0.00299981,0.834018
2,2,0,0,5,3,1.5,6.5,4.5,0.00380154,0.768336
3,1,0,6,9,4,19.5,-1.5,5.5,0.00397506,0.750345
3,0,1,8,3,8,21.5,-19.5,21.5,1.8456e-05,0.215351
1,2,0,6,7,7,-4.5,8.5,8.5,0.00516797,0.608591
1,2,0,5,0,9,-5.5,1.5,10.5,0.00464843,0.565442
0,1,0,8,9,8,-14.5,-1.5,9.5,0.000587548,0.60733
1,3,1,2,5,0,-8.5,18.5,13.5,0.00421247,0.372745
2,0,1,9,4,3,10.5,-18.5,16.5,0.000244714,0.404907
2,3,1,9,5,5,10.5,18.5,18.5,0.0012375,0.194315
2,2,1,7,9,5,8.5,10.5,18.5,0.00497735,0.235971
0,1,0,9,4,9,-13.5,-6.5,10.5,0.00121614,0.589242
1,1,0,9,5,3,-1.5,-5.5,4.5,0.00376326,0.818037
2,1,1,6,1,5,7.5,-9.5,18.5,0.00511938,0.312465
2,3,1,3,8,7,4.5,21.5,20.5,0.000486638,0.111415
2,0,1,1,0,2,2.5,-22.5,15.5,0.00027961,0.452739
2,1,0,4,6,5,5.5,-4.5,6.5,0.00499165,0.737628
1,0,1,0,8,8,-10.5,-14.5,21.5,0.00472904,0.217065
2,3,1,8,2,1,9.5,15.5,14.5,0.00471848,0.352539
1,3,1,7,4,1,-3.5,17.5,14.5,0.00507994,0.344685
3,2,1,5,8,0,18.5,9.5,13.5,0.00483921,0.409131
0,2,0,3,1,3,-19.5,2.5,4.5,7.97017e-05,0.77147
1,1,0,3,8,3,-7.5,-2.5,4.5,0.00429032,0.804767
2,3,0,2,5,9,3.5,18.5,10.5,0.00439335,0.483253
1,2,0,8,1,8,-2.5,2.5,9.5,0.00507027,0.599146
3,0,0,7,0,5,20.5,-22.5,6.5,1.60229e-05,0.771299
2,1,1,6,6,5,7.5,-4.5,18.5,0.00542157,0.296856
2,2,1,6,8,8,7.5,9.5,21.5,0.00523845,0.136007
1,0,1,4,3,1,-6.5,-19.5,14.5,0.00426365,0.482195
2,0,0,8,9,7,9.5,-13.5,8.5,0.00331648,0.688442
3,1,0,9,0,6,22.5,-10.5,7.5,4.73206e-05,0.701253
2,2,0,6,2,6,7.5,3.5,7.5,0.00506868,0.667274
1,2,0,1,8,4,-9.5,9.5,5.5,0.00447554,0.712673
3,2,0,8,7,6,21.5,8.5,7.5,0.00471674,0.628711
1,0,1,3,9,3,-7.5,-13.5,16.5,0.00497798,0.395193
2,1,1,6,7,3,7.5,-3.5,16.5,0.00540015,0.365032
3,1,1,1,6,1,14.5,-4.5,14.5,0.00501745,0.435016
0,2,0,3,5,3,-19.5,6.5,4.5,0.000109022,0.753391
1,0,0,7,9,5,-3.5,-13.5,6.5,0.00440053,0.766805
1,3,1,5,9,4,-5.5,22.5,17.5,0.000394483,0.209874
2,2,0,3,0,5,4.5,1.5,6.5,0.00439596,0.714628
0,1,0,0,8,7,-22.5,-2.5,8.5,4.71354e-05,0.636796
3,3,0,6,3,6,19.5,16.5,7.5,0.00353545,0.59032
1,1,1,1,8,5,-9.5,-2.5,18.5,0.00487192,0.288684
2,0,0,6,4,5,7.5,-18.5,6.5,0.000340328,0.777511
1,0,1,0,4,3,-10.5,-18.5,16.5,0.00437955,0.404818
1,1,0,7,4,5,-3.5,-6.5,6.5,0.00492447,0.745319
0,3,1,4,2,9,-18.5,15.5,22.5,0.0045376,0.0627166
3,0,1,5,9,1,18.5,-13.5,14.5,0.000283748,0.457171
0,0,1,9,6,6,-13.5,-16.5,19.5,0.00487687,0.290048
1,3,1,9,8,3,-1.5,21.5,16.5,0.000864705,0.251786
0,1,0,4,8,0,-18.5,-2.5,1.5,0.00011037,0.907932
3,0,0,8,8,5,21.5,-14.5,6.5,4.64339e-05,0.751843
0,2,0,8,5,3,-14.5,6.5,4.5,0.00304407,0.760094
1,3,0,4,1,2,-6.5,14.5,3.5,0.00381597,0.76343
2,2,0,3,2,8,4.5,3.5,9.5,0.00527437,0.59438
1,3,1,8,0,6,-2.5,13.5,19.5,0.00500001,0.188742
0,3,0,9,3,8,-13.5,16.5,9.5,0.00432013,0.524402
3,0,1,1,8,2,14.5,-14.5,15.5,0.000381875,0.428282
0,0,0,8,9,2,-14.5,-13.5,3.5,0.00305797,0.873201
1,0,1,0,8,9,-10.5,-14.5,22.5,0.00438934,0.181829
3,1,0,4,8,2,17.5,-2.5,3.5,0.00365879,0.832961
3,2,1,7,7,5,20.5,8.5,18.5,0.00507917,0.232658
1,3,1,8,4,0,-2.5,17.5,13.5,0.00466984,0.380703
2,2,0,2,7,8,3.5,8.5,9.5,0.00527298,0.572008
1,3,1,1,5,9,-9.5,18.5,22.5,0.00426535,0.0561682
3,0,0,5,1,2,18.5,-21.5,3.5,4.42e-05,0.887004
2,3,0,9,8,2,10.5,21.5,3.5,9.62402e-05,0.719793
1,1,0,6,8,2,-4.5,-2.5,3.5,0.00375643,0.844288
1,1,0,4,5,4,-6.5,-5.5,5.5,0.00470071,0.77846
1,1,0,0,9,5,-10.5,-1.5,6.5,0.00349275,0.72318
1,0,0,2,7,1,-8.5,-15.5,2.5,0.00305042,0.922636
2,1,1,9,9,1,10.5,-1.5,14.5,0.00454956,0.428027
2,3,1,5,7,5,6.5,20.5,18.5,0.000462847,0.185789
3,1,1,6,1,8,19.5,-9.5,21.5,0.000205077,0.194412
1,2,1,0,3,9,-10.5,4.5,22.5,0.00421008,0.120665
0,2,0,1,4,5,-21.5,5.5,6.5,6.95551e-05,0.679828
3,3,1,3,8,1,16.5,21.5,14.5,0.000241112,0.312801
2,1,0,1,7,3,2.5,-3.5,4.5,0.00431383,0.810588
0,2,0,3,3,5,-19.5,4.5,6.5,0.000100581,0.687533
1,1,1,7,5,5,-3.5,-5.5,18.5,0.00543982,0.301725
0,0,0,7,2,3,-15.5,-20.5,4.5,0.0010207,0.850574
3,3,1,2,6,5,15.5,19.5,18.5,0.000529423,0.184257
0,0,1,0,9,7,-22.5,-13.5,20.5,0.000362829,0.23565
0,1,0,3,5,3,-19.5,-5.5,4.5,0.00017965,0.802952
2,1,1,3,8,6,4.5,-2.5,19.5,0.00522792,0.255754
2,2,0,3,1,5,4.5,2.5,6.5,0.00480722,0.710391
2,0,1,9,6,4,10.5,-16.5,17.5,0.000416536,0.364442
1,0,1,0,4,5,-10.5,-18.5,18.5,0.00444686,0.332762
0,1,1,0,4,5,-22.5,-6.5,18.5,0.000345914,0.286862
0,2,1,6,8,4,-16.5,9.5,17.5,0.00148365,0.26867
1,1,1,7,3,0,-3.5,-7.5,13.5,0.00512194,0.488681
1,1,0,0,0,0,-10.5,-10.5,1.5,0.00149541,0.945469
1,1,1,1,0,1,-9.5,-10.5,14.5,0.00473592,0.458317
0,3,1,7,2,2,-15.5,15.5,15.5,0.00492444,0.311321
3,3,0,3,4,9,16.5,17.5,10.5,0.00311578,0.479134
1,3,1,6,7,8,-4.5,20.5,21.5,0.00245829,0.082357
0,2,0,6,4,5,-16.5,5.5,6.5,0.000312745,0.687229
3,2,0,6,2,8,19.5,3.5,9.5,0.00530918,0.580658
0,2,1,6,3,0,-16.5,4.5,13.5,0.000698377,0.434161
2,3,1,7,1,6,8.5,14.5,19.5,0.00510004,0.181449
1,3,0,5,6,2,-5.5,19.5,3.5,0.00329089,0.735074
2,0,1,7,6,8,8.5,-16.5,21.5,0.000928539,0.223116
1,3,0,6,2,6,-4.5,15.5,7.5,0.00512344,0.609569
1,0,0,3,3,2,-7.5,-19.5,3.5,0.00337492,0.89427
3,2,0,4,4,5,17.5,5.5,6.5,0.0050572,0.686018
3,2,1,4,6,5,17.5,7.5,18.5,0.00535072,0.241216
0,2,1,2,0,2,-20.5,1.5,15.5,0.000142708,0.368874
2,2,0,4,8,3,5.5,9.5,4.5,0.00429789,0.752632
2,3,0,3,6,3,4.5,19.5,4.5,0.00206155,0.698087
2,2,0,7,0,6,8.5,1.5,7.5,0.00454658,0.67517
2,1,0,4,1,9,5.5,-9.5,10.5,0.00499283,0.604693
3,0,1,1,8,8,14.5,-14.5,21.5,0.0003888,0.213566
1,3,0,4,4,0,-6.5,17.5,1.5,0.00163337,0.821887
1,1,0,3,0,5,-7.5,-10.5,6.5,0.00440279,0.756436
3,1,0,6,8,5,19.5,-2.5,6.5,0.0040038,0.71657
0,0,1,2,1,5,-20.5,-21.5,18.5,0.000208338,0.327128
1,0,1,9,6,4,-1.5,-16.5,17.5,0.00477918,0.368381
0,1,0,9,7,6,-13.5,-3.5,7.5,0.000805825,0.690408
2,3,1,2,2,1,3.5,15.5,14.5,0.00499454,0.35539
1,1,0,3,9,7,-7.5,-1.5,8.5,0.00462304,0.650442
1,1,1,8,4,9,-2.5,-6.5,22.5,0.00470489,0.163692
1,3,1,9,9,6,-1.5,22.5,19.5,0.000561037,0.141081
0,3,0,2,8,2,-20.5,21.5,3.5,6.53719e-05,0.707622
2,0,1,1,1,9,2.5,-21.5,22.5,0.0004359,0.200072
2,1,0,4,2,7,5.5,-8.5,8.5,0.00527783,0.676091
3,1,0,3,8,9,16.5,-2.5,10.5,0.00500113,0.57186
3,0,1,0,6,3,13.5,-16.5,16.5,0.000402766,0.397866
1,1,1,7,0,7,-3.5,-10.5,20.5,0.00505263,0.245681
1,2,0,6,3,6,-4.5,4.5,7.5,0.0051594,0.664229
2,3,1,5,4,8,6.5,17.5,21.5,0.00382386,0.0976071
3,2,1,3,2,0,16.5,3.5,13.5,0.00506037,0.438499
2,2,0,9,2,6,10.5,3.5,7.5,0.00447397,0.665191
2,0,1,8,1,1,9.5,-21.5,14.5,0.00011163,0.484327
0,1,0,4,8,8,-18.5,-2.5,9.5,0.000107295,0.606017
3,1,1,0,9,2,13.5,-1.5,15.5,0.00480999,0.38923
1,3,1,7,3,0,-3.5,16.5,13.5,0.00495916,0.3859
0,3,1,6,8,6,-16.5,21.5,19.5,0.000221679,0.13714
0,2,1,1,5,3,-21.5,6.5,16.5,0.000151966,0.310752
2,2,1,0,0,1,1.5,1.5,14.5,0.00467067,0.420477
3,0,1,8,3,3,21.5,-19.5,16.5,2.36524e-05,0.393925
0,2,0,6,3,3,-16.5,4.5,4.5,0.000156965,0.766889
0,0,1,1,9,3,-21.5,-13.5,16.5,0.000491924,0.380094
1,3,1,1,7,1,-9.5,20.5,14.5,0.00194148,0.325123
3,2,1,4,0,3,17.5,1.5,16.5,0.00492366,0.337343
1,0,1,6,0,2,-4.5,-22.5,15.5,0.000434743,0.452183
1,1,1,0,1,7,-10.5,-9.5,20.5,0.00448174,0.239301
3,2,1,2,2,8,15.5,3.5,21.5,0.00519941,0.155018
1,2,0,7,7,5,-3.5,8.5,6.5,0.00478904,0.683243
2,1,0,4,4,4,5.5,-6.5,5.5,0.00488226,0.782463
1,2,0,0,9,0,-10.5,10.5,1.5,0.00152511,0.857991
3,0,0,9,7,4,22.5,-15.5,5.5,3.43373e-05,0.79055
0,1,1,0,3,2,-22.5,-7.5,15.5,0.00150798,0.39751
1,2,0,3,9,6,-7.5,10.5,7.5,0.00456963,0.634432
3,1,0,4,1,3,17.5,-9.5,4.5,0.000138013,0.819431
3,2,0,3,8,2,16.5,9.5,3.5,0.00370686,0.780851
2,2,1,0,2,9,1.5,3.5,22.5,0.00467512,0.128531
2,1,0,5,4,6,6.5,-6.5,7.5,0.00518325,0.706543
0,3,0,4,3,0,-18.5,16.5,1.5,0.00158698,0.815775
2,1,0,4,5,7,5.5,-5.5,8.5,0.00531513,0.666126
0,1,1,2,1,7,-20.5,-9.5,20.5,0.00385968,0.22808
1,0,1,7,7,8,-3.5,-15.5,21.5,0.00506885,0.22297
2,0,1,3,3,5,4.5,-19.5,18.5,0.00055307,0.338158
1,1,1,7,1,3,-3.5,-9.5,16.5,0.00527929,0.385855
3,0,1,8,8,9,21.5,-14.5,22.5,6.22021e-05,0.169376
1,1,1,2,9,5,-8.5,-1.5,18.5,0.00493173,0.28577
1,0,1,0,8,3,-10.5,-14.5,16.5,0.00479742,0.395691
2,3,0,0,6,9,1.5,19.5,10.5,0.00383674,0.477919
2,3,0,6,6,7,7.5,19.5,8.5,0.000395798,0.548827
2,0,1,0,6,9,1.5,-16.5,22.5,0.00439918,0.190323
0,2,0,9,4,6,-13.5,5.5,7.5,0.00358666,0.653436
3,1,1,6,0,0,19.5,-10.5,13.5,0.000273783,0.483999
1,3,1,6,1,0,-4.5,14.5,13.5,0.00491821,0.396174
3,3,0,3,5,2,16.5,18.5,3.5,0.000344911,0.73161
2,0,0,0,3,3,1.5,-19.5,4.5,0.00301333,0.858081
1,3,0,0,3,3,-10.5,16.5,4.5,0.00364702,0.712012
3,1,1,2,9,6,15.5,-1.5,19.5,0.00502345,0.244288
3,2,0,8,9,5,21.5,10.5,6.5,0.00401715,0.655983
0,1,0,1,2,5,-21.5,-8.5,6.5,0.00395611,0.734192
1,3,0,0,8,9,-10.5,21.5,10.5,0.000470607,0.462168
0,1,0,5,6,1,-17.5,-4.5,2.5,0.000113847,0.878597
2,3,1,5,9,8,6.5,22.5,21.5,0.000172692,0.070522
0,2,1,1,3,5,-21.5,4.5,18.5,8.47043e-05,0.248307
3,1,0,0,0,7,13.5,-10.5,8.5,0.001373,0.676371
3,1,0,8,6,0,21.5,-4.5,1.5,0.000132167,0.910864
0,2,0,4,2,5,-18.5,3.5,6.5,9.00812e-05,0.693432
0,2,0,6,9,2,-16.5,10.5,3.5,0.00282281,0.775663
1,2,0,2,6,9,-8.5,7.5,10.5,0.00515518,0.537645
1,0,0,1,7,2,-9.5,-15.5,3.5,0.00380882,0.883395
3,3,0,0,4,0,13.5,17.5,1.5,0.000839604,0.816382
3,0,1,2,0,6,15.5,-22.5,19.5,3.35294e-05,0.299845
0,2,0,9,1,1,-13.5,2.5,2.5,0.00158868,0.85531
0,0,1,3,0,4,-19.5,-22.5,17.5,0.00014293,0.366274
1,3,1,9,7,6,-1.5,20.5,19.5,0.00235625,0.152307
3,2,0,8,6,7,21.5,7.5,8.5,0.00487301,0.59647
0,1,0,9,6,2,-13.5,-4.5,3.5,0.000306951,0.845327
2,0,1,8,8,3,9.5,-14.5,16.5,0.00337755,0.396514
3,3,1,4,0,7,17.5,13.5,20.5,0.00486751,0.143194
3,2,0,4,8,0,17.5,9.5,1.5,0.00165375,0.855397
1,3,1,7,6,6,-3.5,19.5,19.5,0.00445459,0.157432
3,0,0,1,6,8,14.5,-16.5,9.5,0.000113593,0.653992
3,1,0,4,4,5,17.5,-6.5,6.5,0.00194859,0.733857
3,1,1,2,5,1,15.5,-5.5,14.5,0.00478536,0.437281
2,1,0,2,7,2,3.5,-3.5,3.5,0.00380997,0.848462
2,1,0,5,0,3,6.5,-10.5,4.5,0.00371748,0.833009
3,0,0,5,7,7,18.5,-15.5,8.5,5.1559e-05,0.683847
0,3,0,1,7,8,-21.5,20.5,9.5,0.000142986,0.4911
2,2,0,3,4,5,4.5,5.5,6.5,0.00502773,0.697105
0,2,1,8,5,3,-14.5,6.5,16.5,0.0040292,0.319979
3,1,1,0,8,2,13.5,-2.5,15.5,0.00490751,0.392867
1,0,1,8,6,2,-2.5,-16.5,15.5,0.00488623,0.440612
3,3,0,6,5,5,19.5,18.5,6.5,0.000458068,0.615843
0,3,0,8,8,0,-14.5,21.5,1.5,0.000107506,0.790913
1,1,0,0,7,3,-10.5,-3.5,4.5,0.00345457,0.80641
2,1,1,0,7,1,1.5,-3.5,14.5,0.00499814,0.439256
1,2,1,6,8,8,-4.5,9.5,21.5,0.00508731,0.137248
2,2,0,3,9,3,4.5,10.5,4.5,0.00375212,0.747958
3,1,0,8,1,4,21.5,-9.5,5.5,7.0701e-05,0.775293
2,0,1,2,3,8,3.5,-19.5,21.5,0.000805737,0.231498
3,0,1,9,2,6,22.5,-20.5,19.5,1.42335e-05,0.286606
2,0,1,1,1,6,2.5,-21.5,19.5,0.000431848,0.306604
1,0,0,0,2,8,-10.5,-20.5,9.5,0.00161271,0.666516
0,0,0,1,6,0,-21.5,-16.5,1.5,7.69811e-05,0.947946
2,0,0,2,8,2,3.5,-14.5,3.5,0.00384172,0.883964
0,2,0,9,6,3,-13.5,7.5,4.5,0.00361534,0.75643
1,3,1,7,6,8,-3.5,19.5,21.5,0.00450241,0.0880575
0,0,0,7,3,2,-15.5,-19.5,3.5,0.00340509,0.886817
2,2,1,6,2,2,7.5,3.5,15.5,0.00534333,0.374303
2,3,1,1,0,6,2.5,13.5,19.5,0.00492044,0.188755
2,3,0,2,3,2,3.5,16.5,3.5,0.00379715,0.75339
0,3,1,1,8,2,-21.5,21.5,15.5,0.000153735,0.270393
1,3,0,2,5,2,-8.5,18.5,3.5,0.00372859,0.739377
0,0,1,5,7,7,-17.5,-15.5,20.5,0.00138968,0.247701
1,3,1,6,4,6,-4.5,17.5,19.5,0.00518653,0.167855
1,2,1,4,8,6,-6.5,9.5,19.5,0.00520634,0.206431
0,0,0,4,0,4,-18.5,-22.5,5.5,0.000105037,0.812202
2,0,0,9,6,6,10.5,-16.5,7.5,0.000250809,0.732927
3,1,1,9,2,1,22.5,-8.5,14.5,0.000139357,0.436953
2,0,0,0,2,5,1.5,-20.5,6.5,0.00105256,0.783889
0,1,0,6,2,3,-16.5,-8.5,4.5,0.00388866,0.817445
0,1,0,1,9,2,-21.5,-1.5,3.5,8.14166e-05,0.822691
1,0,1,7,1,0,-3.5,-21.5,13.5,0.00111927,0.523885
0,1,1,0,2,8,-22.5,-8.5,21.5,0.0031375,0.186868
2,1,1,3,8,9,4.5,-2.5,22.5,0.00480941,0.150147
2,2,1,6,8,1,7.5,9.5,14.5,0.00523,0.383687
0,2,1,8,3,5,-14.5,4.5,18.5,0.00135983,0.257438
1,3,1,6,8,6,-4.5,21.5,19.5,0.000787716,0.146092
0,2,0,7,2,6,-15.5,3.5,7.5,0.000327112,0.660069
0,1,0,8,0,4,-14.5,-10.5,5.5,0.00378916,0.788195
1,2,1,5,6,4,-5.5,7.5,17.5,0.00539115,0.286554
2,3,1,0,9,5,1.5,22.5,18.5,0.000517525,0.175911
1,3,1,9,0,5,-1.5,13.5,18.5,0.0048392,0.224003
3,3,1,5,4,4,18.5,17.5,17.5,0.00336756,0.226456
2,3,0,1,1,7,2.5,14.5,8.5,0.00479997,0.578668
0,1,0,3,7,3,-19.5,-3.5,4.5,8.86393e-05,0.79567
1,2,0,0,8,9,-10.5,9.5,10.5,0.00461847,0.526726
1,3,0,3,2,4,-7.5,15.5,5.5,0.0046584,0.682396
0,1,1,4,2,5,-18.5,-8.5,18.5,0.00419167,0.298986
1,0,1,4,0,5,-6.5,-22.5,18.5,0.000375718,0.342829
3,2,0,5,7,9,18.5,8.5,10.5,0.00509805,0.522813
3,2,0,2,8,7,15.5,9.5,8.5,0.00507404,0.595376
3,1,1,7,7,1,20.5,-3.5,14.5,0.00162553,0.423737
0,0,1,7,1,2,-15.5,-21.5,15.5,0.000660553,0.442112
1,1,0,3,8,0,-7.5,-2.5,1.5,0.00162829,0.919524
2,0,1,9,6,3,10.5,-16.5,16.5,0.000438472,0.400527
1,3,1,4,2,0,-6.5,15.5,13.5,0.00491458,0.390114
2,0,0,0,5,6,1.5,-17.5,7.5,0.00409841,0.739495
3,2,0,7,3,4,20.5,4.5,5.5,0.00473228,0.723559
1,0,0,0,8,5,-10.5,-14.5,6.5,0.00415844,0.765583
1,0,1,7,7,2,-3.5,-15.5,15.5,0.00513986,0.438039
2,1,1,6,2,6,7.5,-8.5,19.5,0.00522775,0.273887
0,0,1,5,4,3,-17.5,-18.5,16.5,0.00417192,0.397505
2,1,0,1,7,4,2.5,-3.5,5.5,0.00458991,0.772657
0,0,0,6,9,3,-16.5,-13.5,4.5,0.000547459,0.832455
1,2,1,9,8,9,-1.5,9.5,22.5,0.00460943,0.10314
0,3,1,3,6,9,-19.5,19.5,22.5,0.000452037,0.0407442
3,2,0,1,6,4,14.5,7.5,5.5,0.00462856,0.71783
0,0,0,3,7,0,-19.5,-15.5,1.5,9.86592e-05,0.948741
2,0,0,7,0,8,8.5,-22.5,9.5,4.60619e-05,0.671878
0,2,0,4,5,2,-18.5,6.5,3.5,0.000122688,0.792649
2,0,1,1,8,0,2.5,-14.5,13.5,0.00467739,0.508845
2,3,1,8,2,2,9.5,15.5,15.5,0.00486962,0.31686
3,0,1,0,3,5,13.5,-19.5,18.5,0.000164844,0.332244
1,3,1,6,8,3,-4.5,21.5,16.5,0.000780884,0.251129
2,2,0,8,2,7,9.5,3.5,8.5,0.00511246,0.628754
2,1,0,6,7,4,7.5,-3.5,5.5,0.00475443,0.770703
0,3,0,9,1,8,-13.5,14.5,9.5,0.00450988,0.535225
0,2,0,7,8,8,-15.5,9.5,9.5,0.00317644,0.558453
0,0,0,3,5,8,-19.5,-17.5,9.5,0.000818559,0.649589
0,2,0,2,2,2,-20.5,3.5,3.5,7.89976e-05,0.803343
3,2,0,7,8,5,20.5,9.5,6.5,0.0047344,0.662593
1,2,0,8,8,6,-2.5,9.5,7.5,0.00481335,0.641344
0,3,1,2,4,1,-20.5,17.5,14.5,0.0031361,0.329694
3,2,0,6,1,3,19.5,2.5,4.5,0.00419722,0.771605
0,3,0,5,5,6,-17.5,18.5,7.5,0.000724891,0.581733
2,2,0,5,6,3,6.5,7.5,4.5,0.0043681,0.762002
0,3,1,5,5,9,-17.5,18.5,22.5,0.00110491,0.0486152
1,0,0,0,4,1,-10.5,-18.5,2.5,0.00267227,0.928405
3,1,1,1,2,8,14.5,-8.5,21.5,0.00408645,0.197604
0,3,0,7,4,3,-15.5,17.5,4.5,0.00239653,0.701207
0,0,1,9,0,2,-13.5,-22.5,15.5,0.000511769,0.446072
3,1,1,6,9,0,19.5,-1.5,13.5,0.00389564,0.454253
1,3,0,1,2,3,-9.5,15.5,4.5,0.00431525,0.718428
3,2,1,7,1,2,20.5,2.5,15.5,0.00490452,0.365012
3,0,0,4,7,8,17.5,-15.5,9.5,7.56096e-05,0.647857
1,1,0,6,8,3,-4.5,-2.5,4.5,0.00426753,0.806206
1,3,0,5,0,5,-5.5,13.5,6.5,0.00432673,0.657062
2,3,1,1,9,5,2.5,22.5,18.5,0.000386555,0.175771
2,2,0,8,5,8,9.5,6.5,9.5,0.00535312,0.5784
2,0,1,2,1,7,3.5,-21.5,20.5,0.000282613,0.270716
1,3,1,5,7,0,-5.5,20.5,13.5,0.00220797,0.363013
2,2,0,8,3,3,9.5,4.5,4.5,0.0042402,0.774152
0,2,0,5,6,9,-17.5,7.5,10.5,0.000458017,0.52875
3,1,1,4,9,5,17.5,-1.5,18.5,0.00485677,0.277353
0,3,1,3,3,5,-19.5,16.5,18.5,0.00455536,0.195174
3,0,1,4,9,1,17.5,-13.5,14.5,0.000361313,0.458517
3,3,0,0,7,9,13.5,20.5,10.5,0.000378139,0.46541
1,2,0,9,6,4,-1.5,7.5,5.5,0.00417045,0.725913
2,2,1,8,2,3,9.5,3.5,16.5,0.00529244,0.337194
2,1,1,9,7,6,10.5,-3.5,19.5,0.00511274,0.25598
1,0,0,6,9,9,-4.5,-13.5,10.5,0.00480053,0.616438
2,1,0,0,0,2,1.5,-10.5,3.5,0.0030634,0.872845
2,3,0,0,9,4,1.5,22.5,5.5,0.000202285,0.643332
1,3,1,0,9,3,-10.5,22.5,16.5,0.000349608,0.242113
0,2,0,4,3,4,-18.5,4.5,5.5,0.000102335,0.726482
1,1,1,3,6,9,-7.5,-4.5,22.5,0.00474749,0.155537
1,1,1,7,7,9,-3.5,-3.5,22.5,0.00490338,0.153804
3,3,1,2,0,9,15.5,13.5,22.5,0.0044909,0.0761905
1,2,1,9,9,4,-1.5,10.5,17.5,0.00481078,0.27383
1,0,0,9,6,0,-1.5,-16.5,1.5,0.00160576,0.966774
2,1,0,7,2,0,8.5,-8.5,1.5,0.00170003,0.940658
3,1,1,9,3,6,22.5,-7.5,19.5,0.000128239,0.254618
0,2,1,6,9,5,-16.5,10.5,18.5,0.00364957,0.228701
3,1,1,5,4,7,18.5,-6.5,20.5,0.00100129,0.222072
1,1,0,5,0,3,-5.5,-10.5,4.5,0.00375169,0.833438
1,1,1,2,0,0,-8.5,-10.5,13.5,0.0045062,0.495496
0,0,0,9,3,4,-13.5,-19.5,5.5,0.00336192,0.812617
2,1,0,8,8,2,9.5,-2.5,3.5,0.00370048,0.841546
0,3,0,0,0,1,-22.5,13.5,2.5,0.00238794,0.788287
2,3,0,0,2,0,1.5,15.5,1.5,0.0015673,0.835081
1,2,1,0,8,0,-10.5,9.5,13.5,0.00433959,0.417662
3,2,1,5,7,7,18.5,8.5,20.5,0.00513665,0.16525
3,1,0,9,2,3,22.5,-8.5,4.5,6.37237e-05,0.8083
3,2,1,1,9,0,14.5,10.5,13.5,0.00446439,0.409236
1,0,1,5,3,6,-5.5,-19.5,19.5,0.00451638,0.301938
